region_id,area_km2,geo_x,geo_y,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,m3_valid_pct,dfsar_cpr_mean,dfsar_cpr_class,radar_flag,minirf_s1_log_mean,qualification_status
9809,0.288125,-5014.43709327549,9378.26572668113,0.346299,0.137469,0.009337,0.797404,1.0,,no_data,S1_ONLY,0.077199,QUALIFIED
9837,0.449375,27832.149513212804,9126.125869262862,0.448432,,,,1.0,0.229932,normal_low,CPR_ONLY,,QUALIFIED
9885,0.26625,37418.98356807513,8985.476525821592,-0.849334,-0.006223,0.077153,0.094723,0.9742,0.216603,normal_low,CPR_ONLY,,QUALIFIED
9897,0.135625,37928.6474654378,9092.66589861751,-0.121419,-0.099049,-0.064662,-0.081425,0.7373,0.210987,normal_low,CPR_ONLY,,QUALIFIED
9920,0.71625,23717.89005235601,8856.826352530537,,,3.594767,,0.9476,0.231477,normal_low,CPR_ONLY,,QUALIFIED
9941,1.15,-10275.119565217392,9523.543478260872,0.110276,0.495345,1.546404,,1.0,,no_data,S1_ONLY,0.048256,QUALIFIED
9992,0.393125,-9029.236089030208,8662.701907790142,,,,,1.0,,no_data,S1_ONLY,0.085727,QUALIFIED
9997,0.6175,18780.674089068823,9160.874493927127,0.406412,-0.087629,1.144226,,1.0,0.269493,normal_low,BOTH,0.026646,QUALIFIED
9999,0.2575,20859.39077669903,8842.126213592237,,,,,1.0,0.238723,normal_low,BOTH,0.021838,QUALIFIED
10003,0.58375,39959.24304068522,8636.233404710918,,-0.132544,0.756761,,1.0,0.142593,normal_low,CPR_ONLY,,QUALIFIED
10057,0.801875,20396.88893219018,9184.13211223694,,,2.974347,,1.0,0.244193,normal_low,BOTH,0.021926,QUALIFIED
10065,0.128125,-30593.18292682927,8671.719512195123,-0.170805,-0.033998,-0.043162,0.106191,1.0,,no_data,S1_ONLY,0.073429,QUALIFIED
10074,0.171875,-33661.13636363637,8562.409090909088,-0.068284,0.038066,-0.059442,0.090952,1.0,0.250521,normal_low,BOTH,0.043929,QUALIFIED
10090,0.2475,26021.59595959596,8598.164141414141,,,,,1.0,0.218478,normal_low,CPR_ONLY,,QUALIFIED
10091,0.09875,29325.1329113924,8625.0253164557,0.027529,0.25483,0.536148,-0.861769,1.0,0.296027,normal_low,CPR_ONLY,,QUALIFIED
10101,0.22125,25132.9745762712,8587.505649717517,,0.070064,0.332824,,1.0,0.274812,normal_low,CPR_ONLY,,QUALIFIED
10103,0.21,-42445.51488095238,8701.020833333328,0.668478,0.320926,-1.04442,,1.0,0.31676,normal_low,BOTH,0.020305,QUALIFIED
10112,0.154375,25559.41902834008,8478.435222672066,-0.125139,0.355247,0.605447,,1.0,0.238326,normal_low,CPR_ONLY,,QUALIFIED
10151,0.159375,4475.2843137254895,8333.539215686273,-0.236391,-0.071683,0.052866,-0.013355,1.0,,no_data,S1_ONLY,0.056992,QUALIFIED
10155,0.139375,-41673.48206278027,8565.522421524664,0.456876,-0.109576,-1.622906,,1.0,0.48159,normal_low,BOTH,0.018068,QUALIFIED
10169,0.09375,20442.83333333333,8407.166666666664,0.418328,-0.09564,-0.163871,0.948384,1.0,0.204955,normal_low,BOTH,0.020373,QUALIFIED
10189,0.109375,-42081.07142857143,8386.5,0.439971,-0.15227,-1.394711,,1.0,0.571685,typical,BOTH,0.018099,QUALIFIED
10234,1.54625,-19072.003637833463,8546.8116410671,0.258571,-0.392975,0.616965,,1.0,,no_data,S1_ONLY,0.038314,QUALIFIED
10240,0.250625,39850.310473815465,8054.053615960103,0.220504,-0.149481,1.138831,,1.0,0.170995,normal_low,CPR_ONLY,,QUALIFIED
10250,0.399375,-41363.95852895149,8397.526604068858,0.168944,-0.088361,-0.789126,2.411996,1.0,0.387183,normal_low,BOTH,0.0228,QUALIFIED
10264,0.29625,35762.0,8434.466244725743,,,0.313622,,1.0,0.317571,normal_low,CPR_ONLY,,QUALIFIED
10385,0.103125,31987.378787878784,7993.227272727272,2.529687,,4.519608,,1.0,0.261765,normal_low,CPR_ONLY,,QUALIFIED
10386,0.130625,33464.09330143541,8012.342105263153,0.987998,,,,1.0,0.21339,normal_low,CPR_ONLY,,QUALIFIED
10387,0.08625,39275.58695652174,7904.485507246376,-0.309482,-0.1309,0.015722,-0.021431,1.0,0.155624,normal_low,CPR_ONLY,,QUALIFIED
10415,1.00375,-18362.984433374844,7827.352428393526,0.648041,,,,1.0,,no_data,S1_ONLY,0.046349,QUALIFIED
10444,0.225625,-19165.389196675897,7586.303324099717,-0.212099,1.89103,,,1.0,,no_data,S1_ONLY,0.050693,QUALIFIED
10501,0.533125,25280.478898007044,7412.106096131298,,,,,1.0,0.257538,normal_low,CPR_ONLY,,QUALIFIED
10503,0.456875,32996.285225718195,7702.312585499319,,,,,1.0,0.193826,normal_low,CPR_ONLY,,QUALIFIED
10515,0.39125,25629.89137380192,7814.397763578272,-0.008881,0.469168,,,0.8578,0.208784,normal_low,CPR_ONLY,,QUALIFIED
10657,0.341875,-7972.712065813524,6969.42138939671,,,2.25272,,1.0,,no_data,S1_ONLY,0.062345,QUALIFIED
10704,0.113125,25286.654696132595,6904.919889502766,,0.785564,-5.037397,,1.0,0.251894,normal_low,CPR_ONLY,,QUALIFIED
10718,0.269375,-44315.69721577726,6758.098607888634,0.142215,-0.054647,-0.028571,,1.0,0.351336,normal_low,BOTH,0.030957,QUALIFIED
10753,0.55875,19242.900447427288,7314.314317673379,,,,,0.8389,,no_data,S1_ONLY,0.025728,QUALIFIED
10761,0.1625,-34628.480769230766,6966.653846153844,-0.08948,-0.076629,-0.033909,0.069254,1.0,0.222473,normal_low,BOTH,0.037529,QUALIFIED
10771,0.264375,43738.68439716313,7187.970449172579,1.183945,,,,1.0,0.147675,normal_low,CPR_ONLY,,QUALIFIED
10790,0.12,43503.66666666666,6918.9895833333285,,,8.620017,,1.0,0.157247,normal_low,CPR_ONLY,,QUALIFIED
10803,1.135,33238.61068281939,6418.313876651984,1.855033,,,,0.9626,0.159382,normal_low,CPR_ONLY,,QUALIFIED
10806,0.458125,-25301.01159618008,6690.745566166443,,0.652052,1.311752,,1.0,,no_data,S1_ONLY,0.059184,QUALIFIED
10854,0.08125,36614.884615384624,6922.807692307695,3.897822,,,0.067315,1.0,0.117712,normal_low,CPR_ONLY,,QUALIFIED
10934,0.768125,32244.8213995118,6662.176159479255,,,,,0.9577,0.183267,normal_low,CPR_ONLY,,QUALIFIED
10986,0.163125,26303.52298850575,6604.714559386972,0.124469,-0.025462,-0.030777,0.031458,0.9272,0.190622,normal_low,CPR_ONLY,,QUALIFIED
10987,0.125625,33684.57462686568,6379.604477611938,14.262354,,1.699151,0.944166,1.0,0.161722,normal_low,CPR_ONLY,,QUALIFIED
11002,0.375625,-24040.59983361065,6500.832778702163,,0.839769,2.580821,,1.0,,no_data,S1_ONLY,0.035703,QUALIFIED
11008,0.205,39604.75914634146,6295.850609756097,,,,,1.0,0.195876,normal_low,CPR_ONLY,,QUALIFIED
11029,0.445625,31091.330294530155,6217.154978962135,,1.410019,,,1.0,0.168214,normal_low,CPR_ONLY,,QUALIFIED
11054,0.096875,37965.467741935485,6221.629032258061,1.155123,,,,1.0,0.206813,normal_low,CPR_ONLY,,QUALIFIED
11060,0.32375,33938.49613899614,6161.310810810814,,,,,0.9556,0.18067,normal_low,CPR_ONLY,,QUALIFIED
11074,0.63375,28487.41913214989,6550.105522682447,0.011387,-0.004082,0.072934,-0.148001,1.0,0.206637,normal_low,CPR_ONLY,,QUALIFIED
11084,0.10125,40050.11728395062,6217.01234567901,,,,,1.0,0.187327,normal_low,CPR_ONLY,,QUALIFIED
11101,0.25,31881.25,5940.0625,,,,,1.0,0.181922,normal_low,CPR_ONLY,,QUALIFIED
11110,0.863125,26518.833816075305,5896.734612599568,2.021247,2.098795,,,1.0,0.191528,normal_low,CPR_ONLY,,QUALIFIED
11112,0.81125,41162.0,5896.956086286591,,,,,1.0,0.204671,normal_low,CPR_ONLY,,QUALIFIED
11147,0.26875,-30059.162790697672,6035.965116279069,-0.259515,-0.076589,0.085312,0.057381,1.0,,no_data,S1_ONLY,0.182329,QUALIFIED
11159,0.080625,39691.94186046512,6054.375968992244,0.457908,,0.810871,,1.0,0.257482,normal_low,CPR_ONLY,,QUALIFIED
11257,0.33375,30707.73970037453,5558.037453183526,0.790553,,1.568064,,1.0,0.168208,normal_low,CPR_ONLY,,QUALIFIED
11258,0.349375,31365.28711985689,5869.730769230766,,,4.283688,6.265101,1.0,0.17248,normal_low,CPR_ONLY,,QUALIFIED
11270,0.291875,35671.5556745182,5899.108137044968,,,,,1.0,0.168125,normal_low,CPR_ONLY,,QUALIFIED
11301,0.4125,39176.81060606061,5778.265151515152,-0.520932,0.084518,0.018712,1.727891,1.0,0.221285,normal_low,CPR_ONLY,,QUALIFIED
11306,0.215,-20468.23255813953,5453.625,0.729767,,,0.643648,0.6308,,no_data,S1_ONLY,0.025086,QUALIFIED
11321,0.2125,34030.67647058822,5594.691176470587,,0.682548,,,1.0,0.196795,normal_low,CPR_ONLY,,QUALIFIED
11333,0.174375,42657.29569892473,5479.71146953405,,,4.495106,,1.0,0.245442,normal_low,CPR_ONLY,,QUALIFIED
11352,0.26,-20051.28125,5506.870192307688,0.318037,-0.291105,,0.408855,1.0,,no_data,S1_ONLY,0.009207,QUALIFIED
11381,0.88,27713.3671875,5798.884232954544,1.175646,,,,1.0,0.200094,normal_low,CPR_ONLY,,QUALIFIED
11438,1.10375,28786.377123442813,5405.936013590035,-0.073516,0.155059,1.818146,,1.0,0.17586,normal_low,CPR_ONLY,,QUALIFIED
11460,0.484375,39078.14516129032,5288.080645161288,-0.125756,-0.046509,-0.007103,0.009422,0.969,0.196082,normal_low,CPR_ONLY,,QUALIFIED
11559,1.78875,26077.959119496853,4220.363731656187,0.520216,0.133198,,,0.9619,,no_data,S1_ONLY,0.055905,QUALIFIED
11634,0.33875,-4378.313653136531,4484.771217712179,-0.037784,0.028447,-0.154661,0.572049,1.0,,no_data,S1_ONLY,0.046239,QUALIFIED
11661,0.32625,39721.00383141762,4801.649425287353,-0.567367,-0.13393,0.412514,,1.0,0.183548,normal_low,CPR_ONLY,,QUALIFIED
11778,0.156875,-42807.27290836653,4248.408366533862,-0.736308,-0.307295,1.350123,,1.0,0.231879,normal_low,BOTH,0.03124,QUALIFIED
11833,0.12125,41171.79381443298,4216.737113402065,0.749335,,1.698234,,1.0,0.197714,normal_low,CPR_ONLY,,QUALIFIED
11869,0.518125,25596.03196622437,3917.538600723769,,0.857014,,,1.0,,no_data,S1_ONLY,0.042014,QUALIFIED
11881,0.188125,42394.35049833887,3761.131229235878,-0.020655,,,,1.0,0.227209,normal_low,CPR_ONLY,0.032672,QUALIFIED
11898,0.27,31241.050925925927,4023.2430555555534,-0.818746,0.288246,0.30372,,1.0,0.170892,normal_low,CPR_ONLY,,QUALIFIED
11927,0.19,-43723.11513157895,3825.74671052632,-0.003665,1.427305,-0.093779,,1.0,0.244625,normal_low,BOTH,0.03384,QUALIFIED
11939,1.043125,36877.51078490114,3413.366986219291,,,,,1.0,0.258816,normal_low,CPR_ONLY,,QUALIFIED
11943,0.1025,-30271.53658536585,3791.658536585368,-0.32957,-0.085044,0.006073,0.015131,1.0,,no_data,S1_ONLY,0.070667,QUALIFIED
11955,0.12875,-4497.22330097088,3783.873786407763,0.222635,-0.487448,0.392591,-0.201165,1.0,,no_data,S1_ONLY,0.043232,QUALIFIED
11964,0.27875,4871.0246636771335,3570.7354260089705,-0.257304,-0.045255,0.079498,0.019476,1.0,,no_data,S1_ONLY,0.050266,QUALIFIED
11972,0.23875,33993.08638743455,3720.198952879582,-0.27816,0.519811,0.185517,0.367372,1.0,0.188632,normal_low,CPR_ONLY,,QUALIFIED
11994,0.434375,26748.13309352517,3636.147482014392,-0.952408,-0.17499,0.108805,-1.141831,0.8691,,no_data,S1_ONLY,0.048071,QUALIFIED
11996,0.16125,39113.5503875969,3702.5348837209312,0.429087,-0.835246,1.603732,,1.0,0.187083,normal_low,CPR_ONLY,,QUALIFIED
12006,0.474375,-15128.036231884056,3199.347167325432,0.921435,,1.726126,,0.8854,,no_data,S1_ONLY,0.007457,QUALIFIED
12012,0.554375,27830.9261555806,3249.372604284108,-0.239362,0.495822,0.935231,,1.0,,no_data,S1_ONLY,0.05583,QUALIFIED
12013,0.19125,30818.04575163398,3586.6928104575127,-1.653314,-0.480889,0.283797,,1.0,0.257404,normal_low,CPR_ONLY,,QUALIFIED
12056,0.1825,-41590.39726027397,3518.993150684932,0.198073,0.182552,-1.238095,-1.521779,1.0,0.286275,normal_low,BOTH,0.03291,QUALIFIED
12057,0.083125,-40929.44736842105,3547.3045112781983,-0.455006,-0.252518,-0.592795,-0.832954,1.0,0.205429,normal_low,BOTH,0.038095,QUALIFIED
12091,0.5,38845.71875,3213.5625,0.765045,,,,1.0,0.252587,normal_low,CPR_ONLY,,QUALIFIED
12094,0.131875,11763.007109004742,3261.4004739336524,,,1.727663,,1.0,,no_data,S1_ONLY,0.166984,QUALIFIED
12130,0.2525,28221.59158415842,3025.561881188114,0.456891,0.185625,,,1.0,,no_data,S1_ONLY,0.047406,QUALIFIED
12139,1.29375,39969.04106280193,2620.016908212565,0.350114,6.032787,,,1.0,0.202492,normal_low,CPR_ONLY,,QUALIFIED
12157,0.88,28703.9921875,3029.867897727272,0.158924,0.950955,0.979607,,0.9347,,no_data,S1_ONLY,0.053171,QUALIFIED
12164,0.164375,39396.36311787073,3265.5190114068464,0.53143,,,,1.0,0.208335,normal_low,CPR_ONLY,,QUALIFIED
12167,0.304375,-15848.44661190965,3047.625256673513,0.797079,,1.108426,,1.0,,no_data,S1_ONLY,0.015405,QUALIFIED
12191,0.155,40415.62903225806,3281.951612903227,-0.170522,,,,1.0,0.163285,normal_low,CPR_ONLY,,QUALIFIED
12252,0.241875,-4504.440568475453,2982.347545219636,0.388423,-0.109111,0.295659,,1.0,,no_data,S1_ONLY,0.041843,QUALIFIED
12264,2.288125,30051.316443594653,2687.8190385140697,0.419347,,0.373043,,1.0,0.172654,normal_low,BOTH,0.044604,QUALIFIED
12265,0.25125,38664.611940298506,2732.340796019904,0.821584,2.815901,0.279636,,1.0,0.186663,normal_low,CPR_ONLY,,QUALIFIED
12269,0.109375,-4254.785714285717,2821.2142857142826,0.71975,-0.043334,-0.068041,22.198878,1.0,,no_data,S1_ONLY,0.059682,QUALIFIED
12271,1.703125,24035.46330275229,3364.490825688073,,0.644753,-0.009135,,1.0,,no_data,S1_ONLY,0.048974,QUALIFIED
12317,0.36625,11622.025597269623,2911.2081911262794,,,2.721099,,0.8038,,no_data,S1_ONLY,0.424973,QUALIFIED
12321,0.45375,25764.823691460057,2655.871900826445,0.864173,,2.277335,,1.0,,no_data,S1_ONLY,0.042782,QUALIFIED
12422,0.16,32740.61328125,2300.59765625,,,,,1.0,0.121233,normal_low,CPR_ONLY,,QUALIFIED
12423,0.158125,33148.80830039526,2305.5395256916963,1.255499,,,,1.0,0.142674,normal_low,CPR_ONLY,,QUALIFIED
12448,0.380625,-42119.13711001642,1915.319376026273,-0.316343,0.089159,-0.399189,1.172091,1.0,0.277589,normal_low,BOTH,0.029791,QUALIFIED
12480,0.188125,-15428.988372093025,1988.2076411960152,0.876257,,,,1.0,,no_data,S1_ONLY,0.054813,QUALIFIED
12488,0.166875,-12586.267790262173,2268.38389513109,,,,,0.9176,,no_data,S1_ONLY,0.014283,QUALIFIED
12499,0.0825,-33420.38636363637,2194.439393939392,-0.24076,-0.082917,-0.018641,-0.006398,1.0,0.290734,normal_low,BOTH,0.058345,QUALIFIED
12520,0.0875,-29888.89285714286,1999.0714285714275,-0.530025,-0.09166,0.012927,0.259161,1.0,,no_data,S1_ONLY,0.057215,QUALIFIED
12537,0.115,13362.543478260872,2023.4619565217365,,1.291202,,,1.0,,no_data,S1_ONLY,0.652791,QUALIFIED
12550,0.149375,31378.26569037656,1835.12343096234,0.68411,7.056773,,,1.0,0.162537,normal_low,BOTH,0.056788,QUALIFIED
12553,0.231875,-43978.667115902965,1999.4218328841016,-0.075559,0.023038,-0.151536,1.14312,1.0,0.240779,normal_low,BOTH,0.050112,QUALIFIED
12612,0.1525,22858.41393442624,1692.9180327868817,,,1.638968,,1.0,,no_data,S1_ONLY,0.040141,QUALIFIED
12620,0.171875,43511.86363636363,1659.045454545456,0.416537,,,,1.0,0.244787,normal_low,BOTH,0.040914,QUALIFIED
12643,0.09625,-14133.12987012987,1697.0909090909045,0.335727,,1.346726,,1.0,,no_data,S1_ONLY,0.018708,QUALIFIED
12669,0.6575,31917.08555133079,1697.363117870722,,,,,1.0,0.153818,normal_low,BOTH,0.053047,QUALIFIED
12671,0.183125,-42793.07679180888,1295.3805460750882,0.019366,0.150216,0.473776,0.618742,1.0,0.295036,normal_low,BOTH,0.046442,QUALIFIED
12681,0.525,24398.33928571429,1647.732142857145,,,,,1.0,,no_data,S1_ONLY,0.083146,QUALIFIED
12711,1.574375,-14973.316593886462,1342.3221516474805,0.68206,,1.622772,,1.0,,no_data,S1_ONLY,0.028105,QUALIFIED
12713,0.313125,-44428.743512974055,1173.454091816362,-0.474444,-0.049027,0.233206,4.728551,1.0,0.407721,normal_low,BOTH,0.053454,QUALIFIED
12727,0.20375,-38060.23926380368,1024.503067484664,0.266168,-0.154681,0.443694,0.797079,1.0,0.24023,normal_low,BOTH,0.036955,QUALIFIED
12757,0.560625,-43809.251393534,936.508918617612,0.02604,-0.318805,0.403359,,1.0,0.225232,normal_low,BOTH,0.049295,QUALIFIED
12758,1.12625,-40467.0371809101,1688.6243063263028,-0.325172,0.036932,0.264626,0.94549,1.0,0.240711,normal_low,BOTH,0.029602,QUALIFIED
12790,0.1275,42636.75490196078,1120.23039215686,,,,,1.0,0.188671,normal_low,BOTH,0.038452,QUALIFIED
12802,0.889375,-41755.875966268446,1277.7663387210123,0.272242,-0.423875,0.19332,0.747751,1.0,0.220589,normal_low,BOTH,0.032943,QUALIFIED
12835,1.14375,-41701.10109289618,470.6775956284182,0.076862,-0.231174,1.281959,,1.0,0.222182,normal_low,BOTH,0.03815,QUALIFIED
12843,0.983125,29015.79052765417,983.6055308327996,2.502267,,,,1.0,0.125877,normal_low,BOTH,0.039981,QUALIFIED
12900,0.3875,40981.35483870968,660.7419354838712,,,,,1.0,0.236227,normal_low,BOTH,0.034301,QUALIFIED
12924,0.08,30780.5546875,645.421875,,,,,1.0,0.225811,normal_low,BOTH,0.060629,QUALIFIED
12925,0.183125,32466.05290102388,363.8959044368603,,,,,1.0,0.207698,normal_low,BOTH,0.043496,QUALIFIED
12935,0.145,24879.887931034493,443.7112068965507,,,,,1.0,,no_data,S1_ONLY,0.072364,QUALIFIED
12942,0.300625,27548.82432432432,481.113305613304,2.003708,,,,1.0,0.193353,normal_low,BOTH,0.059926,QUALIFIED
12947,0.481875,43934.77885862517,891.6802853437111,,,,,1.0,0.174282,normal_low,BOTH,0.050565,QUALIFIED
12985,0.549375,26120.40443686006,595.4374288964755,2.065552,,,,0.81,0.192217,normal_low,BOTH,0.069589,QUALIFIED
13008,0.451875,28250.295297372068,490.1957123098255,,,,,1.0,0.173704,normal_low,BOTH,0.053922,QUALIFIED
13024,0.3425,-42467.42518248176,204.468978102188,-0.105055,-0.258436,3.699216,,1.0,0.269879,normal_low,BOTH,0.050336,QUALIFIED
13043,1.868125,32968.059718969555,134.1316493810591,,,,,1.0,0.154717,normal_low,BOTH,0.046843,QUALIFIED
13055,1.883125,-39553.0307002987,156.74792565549433,-0.526573,-0.097862,0.478845,0.210225,1.0,0.192193,normal_low,BOTH,0.029278,QUALIFIED
13098,0.088125,29779.46453900709,68.76241134751763,,,,,1.0,0.153865,normal_low,BOTH,0.052086,QUALIFIED
13099,1.011875,40893.61673872761,-92.72112415071024,,,,,1.0,0.211835,normal_low,BOTH,0.048996,QUALIFIED
13115,0.186875,-40852.84113712375,-104.93478260869595,-0.647985,-0.538332,0.795979,1.180658,1.0,0.216549,normal_low,BOTH,0.030663,QUALIFIED
13141,0.670625,-43002.38723205964,80.95200372787076,-0.397636,-0.358633,1.114708,,1.0,0.167902,normal_low,BOTH,0.046308,QUALIFIED
13146,0.31125,41350.905622489954,-356.07630522087857,,,,,1.0,0.227547,normal_low,BOTH,0.038563,QUALIFIED
13159,0.905,27131.941298342543,-86.896408839777,,,,,1.0,0.211736,normal_low,BOTH,0.057108,QUALIFIED
13163,0.138125,-22329.798642533937,-394.6357466063346,0.813736,1.177245,1.759519,,1.0,,no_data,S1_ONLY,0.100462,QUALIFIED
13174,2.513125,34153.73402138772,-292.5925142999258,,,,,1.0,0.181662,normal_low,BOTH,0.044124,QUALIFIED
13179,0.159375,15717.931372549014,-222.73529411765048,,,,,1.0,,no_data,S1_ONLY,0.205055,QUALIFIED
13180,0.140625,34930.05555555555,-319.277777777781,,,,,1.0,0.165237,normal_low,BOTH,0.047241,QUALIFIED
13201,0.0975,-42341.84615384616,-327.3846153846098,-0.29184,-1.661497,-0.097332,-0.894071,1.0,0.220411,normal_low,BOTH,0.094911,QUALIFIED
13202,0.331875,-40657.562146892655,-593.4265536723178,-1.105479,-0.395902,-0.0001,0.365704,1.0,0.25411,normal_low,BOTH,0.03719,QUALIFIED
13214,0.169375,-41081.865313653136,-479.942804428043,-4.435432,-1.538716,-0.033261,-0.164982,1.0,0.246114,normal_low,BOTH,0.039777,QUALIFIED
13245,0.100625,-41785.59316770187,-612.2329192546604,-1.570463,-0.719431,0.093724,0.071849,1.0,0.275043,normal_low,BOTH,0.045623,QUALIFIED
13273,0.166875,40074.5,-763.6385767790271,,,,,1.0,0.10203,normal_low,BOTH,0.095073,QUALIFIED
13290,0.165,29399.405303030304,-927.625,,,,,1.0,0.141417,normal_low,BOTH,0.040135,QUALIFIED
13332,0.215,41344.34011627907,-992.450581395351,,,,,1.0,0.213209,normal_low,BOTH,0.046013,QUALIFIED
13341,0.44,45016.154829545456,-994.741477272728,,,,,1.0,0.20877,normal_low,BOTH,0.0406,QUALIFIED
13358,0.14875,40533.53361344538,-987.105042016803,,,,,1.0,0.109144,normal_low,BOTH,0.088035,QUALIFIED
13361,0.439375,-41104.69630156472,-1150.8513513513462,-0.087721,0.193303,-0.182493,0.188928,1.0,0.273021,normal_low,BOTH,0.03878,QUALIFIED
13365,0.191875,40891.11237785016,-1207.48045602606,,,,,1.0,0.171472,normal_low,BOTH,0.05879,QUALIFIED
13462,0.133125,-41238.17605633803,-1642.8098591549278,0.345235,,-0.067674,,1.0,0.34798,normal_low,BOTH,0.042508,QUALIFIED
13470,1.050625,33275.80874479476,-1606.579119571681,,,,,1.0,0.181059,normal_low,BOTH,0.042278,QUALIFIED
13500,0.459375,32379.5,-1632.7312925170045,,,,,1.0,0.308423,normal_low,BOTH,0.046259,QUALIFIED
13517,0.2325,-29885.983870967742,-1773.7607526881693,-0.172808,-0.084245,0.005599,0.007117,1.0,,no_data,S1_ONLY,0.04572,QUALIFIED
13583,0.3275,-40451.12022900763,-2251.2175572519045,-0.560355,-0.086566,-0.013352,-1.222222,1.0,0.303926,normal_low,BOTH,0.034059,QUALIFIED
13593,0.394375,-38250.93581616482,-2129.492076069735,-0.335372,-0.19295,0.001228,-1.396591,1.0,0.237153,normal_low,BOTH,0.034649,QUALIFIED
13602,0.100625,30550.43167701864,-2045.462732919252,,,,,1.0,0.311005,normal_low,BOTH,0.032322,QUALIFIED
13603,0.16375,31402.83969465649,-1786.2366412213742,,-0.226322,,-16.826457,1.0,0.338485,normal_low,BOTH,0.052167,QUALIFIED
13608,0.25,31924.0625,-1900.1875,,-1.170474,,,1.0,0.356505,normal_low,BOTH,0.044571,QUALIFIED
13631,0.178125,40093.62280701754,-1727.5701754385957,,,-1.573638,,1.0,0.078911,normal_low,BOTH,0.0699,QUALIFIED
13632,0.16625,40723.27819548872,-1946.8684210526333,0.592172,,,,1.0,0.13491,normal_low,BOTH,0.063323,QUALIFIED
13637,0.2775,-39649.43018018018,-2029.454954954956,-0.13475,-0.18751,-0.667943,-3.203025,1.0,0.277866,normal_low,BOTH,0.028206,QUALIFIED
13683,0.900625,-23941.894864677302,-1776.8074253990271,1.163889,2.400363,0.836442,,1.0,,no_data,S1_ONLY,0.056075,QUALIFIED
13699,0.20375,-43397.509202453984,-2303.0276073619607,0.113445,-1.060767,0.678855,,1.0,0.323228,normal_low,CPR_ONLY,0.020698,QUALIFIED
13707,0.889375,-40127.09873506676,-2678.066408995081,-0.36314,0.10193,0.281518,-2.111555,1.0,0.280992,normal_low,BOTH,0.029428,QUALIFIED
13732,0.143125,41699.93668122271,-2503.866812227076,,,,,1.0,0.148909,normal_low,BOTH,0.067863,QUALIFIED
13798,0.35625,40425.72807017545,-2846.0350877192977,,1.145123,,,1.0,0.106655,normal_low,BOTH,0.052838,QUALIFIED
13807,1.34875,24742.72289156627,-2869.9355885078767,,-0.107036,,,1.0,0.285167,normal_low,BOTH,0.04835,QUALIFIED
13833,0.08375,24332.70895522388,-2773.567164179105,,1.139266,,,1.0,0.336125,normal_low,BOTH,0.042824,QUALIFIED
13866,0.119375,-39570.78795811519,-2923.1910994764403,-0.191517,-0.103586,-0.025664,0.281606,1.0,0.343587,normal_low,BOTH,0.023327,QUALIFIED
13883,0.134375,-29453.988372093023,-3219.5,-0.169396,-0.124481,0.048976,0.073385,1.0,,no_data,S1_ONLY,0.044981,QUALIFIED
13898,1.598125,26147.270825185755,-3422.25127102073,,,,,1.0,0.283963,normal_low,BOTH,0.045764,QUALIFIED
13918,0.376875,-39941.5447761194,-3258.662520729682,0.089543,0.124098,0.40571,0.042823,1.0,0.288841,normal_low,CPR_ONLY,0.026884,QUALIFIED
13950,0.09125,-40839.3698630137,-3348.3013698630166,0.35014,-0.024881,0.029593,-2.285837,1.0,0.244178,normal_low,CPR_ONLY,,QUALIFIED
13963,0.08,17704.1875,-3494.03125,,0.712355,,,0.8984,,no_data,S1_ONLY,0.152728,QUALIFIED
13973,0.125,-42558.875,-3310.0,-0.308085,0.04765,-0.176418,-0.206759,1.0,0.336316,normal_low,CPR_ONLY,,QUALIFIED
14030,0.138125,-41151.970588235294,-3557.5316742081413,0.123951,-0.331644,-0.179839,,1.0,0.243697,normal_low,CPR_ONLY,,QUALIFIED
14034,0.319375,27346.66242661448,-3380.4197651663417,,,,1.658957,1.0,0.222426,normal_low,BOTH,0.04455,QUALIFIED
14046,0.4775,-43268.0719895288,-3591.7447643979103,0.354453,-0.957584,0.408037,,1.0,0.356092,normal_low,CPR_ONLY,,QUALIFIED
14052,0.0975,40639.08333333334,-3629.948717948719,,,,,1.0,0.20665,normal_low,BOTH,0.076683,QUALIFIED
14119,0.651875,-40428.66395014382,-3806.043624161073,-0.135301,0.013227,0.636306,,1.0,0.302966,normal_low,CPR_ONLY,,QUALIFIED
14135,0.1275,7247.049019607846,-4093.004901960783,,0.154031,,1.920375,1.0,,no_data,S1_ONLY,0.126068,QUALIFIED
14136,0.085,22345.63970588235,-3969.9044117647054,,,,,1.0,0.406111,normal_low,BOTH,0.049291,QUALIFIED
14140,0.685,-39571.91879562044,-3782.255474452555,0.402096,0.118958,-0.200766,-1.020843,1.0,0.304984,normal_low,CPR_ONLY,0.023519,QUALIFIED
14155,0.381875,9855.10556464811,-3956.251227495908,,0.250625,,,1.0,,no_data,S1_ONLY,0.343495,QUALIFIED
14169,0.74875,-41765.79632721202,-3751.6285475792974,0.442383,-0.114275,0.471847,,1.0,0.301354,normal_low,CPR_ONLY,,QUALIFIED
14234,0.600625,-29816.108740894902,-3938.417793964618,-0.428653,-0.033194,0.050637,0.05375,1.0,,no_data,S1_ONLY,0.042882,QUALIFIED
14243,0.14625,7248.858974358969,-4484.756410256407,,0.868375,,,1.0,,no_data,S1_ONLY,0.383782,QUALIFIED
