region_id,area_km2,geo_x,geo_y,grail_anom_context,grail_boug_context,grail_note
24472,0.09625,-2627.123376623378,-35655.344155844155,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24475,0.0875,-2316.0357142857174,-35609.5,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24486,0.0825,6796.659090909088,-35511.621212121216,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24487,0.2275,8783.909340659338,-35387.206043956045,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24488,0.48875,9273.157289002564,-35223.34910485933,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24489,0.563125,11331.82519422863,-35170.72641509434,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24497,0.080625,7808.220930232565,-35487.678294573634,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24503,1.0625,-3621.455882352937,-35513.5294117647,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24521,0.10125,-27030.28395061728,-35757.83333333334,-101.9481,118.7877,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24525,0.775,4475.608870967742,-34958.89516129032,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24527,0.418125,-27397.09940209268,-35540.12032884902,-101.9481,118.7877,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24529,0.1175,-2900.7659574468125,-35834.207446808505,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24530,0.34875,7150.306451612902,-35578.5770609319,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24537,0.339375,10987.207182320446,-35647.059852670354,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24546,0.166875,24977.02808988764,-35893.32022471911,128.0053,107.0997,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24547,0.219375,-23245.514245014245,-35733.18945868946,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24556,0.094375,935.427152317876,-35693.04304635762,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24558,0.175,-25406.39285714285,-35789.678571428565,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24560,0.214375,24384.2667638484,-35916.62827988337,130.151,122.7969,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24569,0.33875,8120.4409594096,-35804.06642066421,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24578,0.156875,-994.2250996015936,-35809.85856573706,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24579,0.16125,6818.007751937992,-36021.3992248062,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24584,0.284375,-26554.84065934065,-35861.58791208791,-101.9481,118.7877,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24587,0.45375,8789.169421487597,-36008.900826446275,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24603,0.0875,-2588.892857142855,-36014.5,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24608,0.109375,-24802.64285714286,-35982.928571428565,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24627,0.541875,10122.885236447515,-35584.64994232987,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24628,0.115,12336.72826086956,-36085.233695652176,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24643,0.594375,9463.143533123024,-35942.034174553104,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24653,0.605625,3613.560887512896,-35729.2987616099,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24664,0.373125,-26056.65577889448,-36311.64405360134,-101.9481,118.7877,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24678,0.180625,6189.465397923879,-36354.08477508651,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24679,0.22125,12106.491525423737,-36485.16384180791,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24682,0.09625,-20660.889610389608,-36116.22077922078,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24689,0.148125,12431.778481012654,-36465.85021097046,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24699,0.09625,21619.954545454544,-36365.57142857144,130.151,122.7969,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24706,0.355,11706.190140845072,-36318.47007042254,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24711,0.780625,10705.744995996793,-36232.38630904725,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24716,0.676875,23940.474145891043,-36237.24238227148,130.151,122.7969,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24725,0.290625,5685.252688172048,-36293.47849462366,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24726,0.28875,13479.370129870127,-36666.87012987013,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24742,0.560625,5020.124303233002,-36131.4397993311,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24744,0.105,8060.21428571429,-36373.01190476191,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24745,0.23125,9874.837837837831,-36445.37837837839,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24747,0.0875,26298.78571428571,-36484.142857142855,128.0053,107.0997,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24753,0.1175,6525.962765957447,-36334.60638297872,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24754,0.531875,12925.146298472384,-36485.16392479435,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24756,0.29625,18301.29324894515,-36312.9493670886,130.151,122.7969,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24758,0.50125,-332.170822942644,-36603.365336658346,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24761,0.981875,-24401.948122215148,-36374.5,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24763,0.328125,-2509.3095238095266,-36476.59523809524,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24765,0.755625,7462.899503722088,-36322.32878411911,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24779,0.798125,-1260.3277212216126,-36525.30266249021,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24783,0.083125,-24410.274436090225,-36705.8909774436,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24788,0.12875,11309.20873786408,-36478.14077669903,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24794,0.37375,3732.484949832775,-36708.739130434784,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24796,0.3825,21175.80718954248,-36326.62418300654,130.151,122.7969,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24802,0.25125,-21384.7039800995,-36813.74129353234,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24813,0.275,24813.64772727272,-36531.545454545456,128.0053,107.0997,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24823,0.18,10460.524305555557,-36818.25,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24838,0.294375,10985.646496815289,-37111.70806794055,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24844,0.2275,-1309.2912087912118,-37170.79120879121,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24845,0.175625,68.27224199288321,-37043.89501779359,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24859,0.746875,4840.294979079496,-37142.805439330536,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24875,0.119375,6341.253926701575,-36870.3115183246,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24878,0.20375,12513.61042944785,-36914.68404907976,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24883,0.129375,-23071.997584541063,-36824.016908212565,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24886,0.0925,20407.439189189183,-36976.86486486487,130.151,122.7969,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24890,0.335,7861.95335820895,-36926.7854477612,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24892,0.248125,11336.149874055409,-36900.57052896725,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24914,0.235,4167.917553191488,-37135.33776595745,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24915,0.29125,8443.008583690986,-37171.656652360514,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24936,0.55375,-24573.468397291195,-37220.831828442446,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24940,0.90625,12433.896551724138,-37490.77586206896,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24943,0.41,-24013.19054878049,-37378.692073170736,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24951,0.45375,6574.086776859505,-37083.5564738292,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24963,0.105625,5831.896449704138,-37370.2100591716,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24967,0.09625,-21342.05844155844,-37365.08441558442,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24969,0.18375,6179.517006802722,-37204.3469387755,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24974,0.581875,5679.655746509132,-36915.23576799141,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24978,0.275625,-682.8696145124704,-37294.68140589568,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24990,1.1175,7428.037472035794,-37825.04530201343,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
24995,0.20375,13390.450920245392,-37415.987730061344,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25006,0.303125,12880.376288659798,-37228.36597938144,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25016,0.1225,-1557.770408163262,-37532.2806122449,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25018,0.728125,10365.40128755365,-37201.98927038626,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25024,0.10375,4338.9578313253005,-37512.30120481928,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25025,0.4025,5341.464285714283,-37716.19254658386,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25026,0.1775,11237.968309859149,-37704.69366197183,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25033,0.445625,-2012.386395511916,-37501.56872370267,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25036,0.34375,11693.090909090904,-37460.5,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25044,0.21875,-453.57142857142753,-37684.357142857145,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25046,1.001875,9088.504990642548,-37290.56363069246,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25052,0.208125,-1029.328828828831,-37640.04054054055,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25055,0.1,-24416.28125,-37771.0625,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25056,1.763125,-21459.17600141793,-37703.71836228288,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25071,0.095625,-23264.5522875817,-37742.96405228759,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25072,0.08,4854.3828125,-37704.1875,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25076,0.23625,20195.531746031746,-37706.708994709,130.151,122.7969,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25082,0.11375,4834.939560439561,-37943.5934065934,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25083,0.380625,6962.882594417075,-37329.63136288998,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25100,0.824375,13842.942001516303,-38201.43328278999,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25105,0.400625,6230.194227769105,-38038.15054602183,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25116,0.23375,8323.163101604281,-37857.38770053476,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25117,0.404375,9847.606646058724,-37581.8802163833,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25118,0.233125,13520.478552278822,-37853.4544235925,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25137,0.395625,5703.370458135862,-38044.918641390206,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25141,0.20875,9957.508982035928,-38153.017964071856,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25153,0.155625,-21301.102409638555,-38062.95381526103,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25163,0.235,9540.1914893617,-37905.284574468096,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25166,0.27,12327.567129629628,-37945.043981481474,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25168,0.363125,470.0249569707376,-38301.22117039586,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25180,1.01125,3877.636588380716,-37890.89369592088,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25181,0.098125,8121.792993630574,-38135.487261146496,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25194,0.15375,13098.382113821142,-38291.87804878049,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25202,1.45,11149.392241379312,-38258.95043103449,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25204,0.71375,-22679.76882661997,-38293.69877408056,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25205,0.191875,-20074.35993485342,-38167.82247557002,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25211,0.431875,6706.301736613605,-38122.43777134588,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25250,0.195625,4784.883386581467,-38387.35942492013,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25264,0.245,7626.923469387759,-38696.94897959184,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25276,0.1575,12165.571428571437,-38335.21428571429,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25297,0.329375,4480.145161290326,-38636.64421252372,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25298,0.489375,5304.768199233717,-38676.671136653895,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25311,0.221875,-19870.00704225352,-38861.47183098592,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25321,0.16375,7042.248091603047,-38796.923664122136,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25322,0.706875,8939.707780725017,-38546.073828470384,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25323,0.123125,11169.80456852792,-38766.251269035536,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25336,0.609375,-20621.166666666668,-38881.32051282052,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25349,0.48625,6334.975578406171,-38835.93958868896,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25358,0.225,4828.944444444445,-39116.375,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25359,0.18,10288.99652777778,-38912.60763888889,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25372,0.094375,-22834.274834437085,-38866.552980132445,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25377,0.3375,5830.101851851847,-38963.66666666667,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25384,0.1125,8708.527777777781,-39249.63888888889,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25389,0.3225,6662.920542635664,-39320.43023255814,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25394,0.125625,7860.445273631842,-39063.30597014926,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25399,0.079375,-380.0275590551173,-39291.625984251965,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
